index,Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Council District,Census Tract,log_DOF Gross Floor Area,log_Largest Property Use Type - Gross Floor Area (ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Queens,Borough_Staten Island
2280,2672,11809,1642675,1999,1,100,87.9,18.8,0.2,23294956.9,253919,102770856.8,30120411.6,101.7424207,40.755918,-73.986349,5,4,119,14.31183657,14.24671683,7.120686865,3.794018727,0,0
8998,11263,3519849,79427,1928,1,100,80.6,4.4,0.7,5977600.2,63219.3,1388670.4,400110.1,159.62,40.611846,-73.978444,11,44,434,11.28259364,11.42235503,5.760477818,5.07279599,0,0
8810,11038,3575105,89628,1929,1,100,65.5,3,0.6,4774199.8,52188.5,960621.3,274709.8,101.7424207,40.632592,-74.030285,10,43,36,11.40342305,11.40342305,5.59471138,3.794018727,0,0
6372,12271,3527831,543946,2011,1,100,77.1,18.2,0.2,9183953.8,110065.2,41320054.2,11947118.1,17.38,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,13.20660526,13.3863663,6.189905486,2.85532012,1,0
9982,12542,4040467,172362,1950,1,100,28.9,7.5,0,149200,1492,4409817.3,1292443.4,44.97,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.0573522,12.0573522,3.653252276,3.805995601,1,0
4528,5186,4414070,50500,1900,1,100,76.9,3.7,0,88938.7,925.2,660173.1,188569.6,64.9,40.806079,-73.944553,10,9,200,10.82972862,10.82972862,5.48272009,4.172847624,0,0
5313,6198,4382925,59976,1920,1,100,65.8,3,0,229730.3,2312.8,760732,211862.6,44.76,40.854157,-73.9372,12,10,273,11.00169976,11.15625052,5.635860458,3.801314883,0,0
8310,10444,2684886,324000,1950,1,100,90.5,7,0.7,21449303.7,230513.3,7877285.2,2278714.4,101.7424207,40.638582,-73.942472,17,45,782,12.68849879,12.68849879,7.038169318,3.794018727,0,0
5519,6484,4043929,105857,2009,1,100,62.8,3.8,0.5,5440366.9,58483,1410258.8,413323.2,57.81,40.823077,-73.910044,3,17,141,11.56984441,11.5993967,5.666426688,4.057161771,0,0
8845,11079,4411948,60500,1926,1,100,75,2.7,0.7,3941699.6,42414.7,594312.4,165253.6,101.7424207,40.623928,-74.033822,10,43,50,11.01039864,11.01039864,5.344246298,3.794018727,0,0
7377,8890,5789733,163894,2015,1,50,9.6,2.8,0,37400,374,1689293.6,495103.6,101.7424207,40.704522,-73.986572,2,33,21,12.00697516,12.05815252,0.693147181,3.794018727,0,0
11056,13849,2805402,324260,1969,11,100,99.4,2.6,0.9,32242417.4,322424.2,3197817.3,937226.5,39.64,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.68930094,12.78461112,7.445767963,3.679838709,1,0
1375,1667,3107554,106960,1928,1,90,66.5,10,0,4413.3,52.8,3418228.5,979428.7,26.56,40.748384,-73.994139,5,3,95,11.58021021,11.4433074,5.447168313,3.279406325,0,0
2145,2507,2695850,493860,1970,1,80,83,6.732861157,0.478642298,6299575.527,66944.70117,26969503.2,1381668.643,30.62,40.74898,-73.975783,6,4,80,13.11000736,13.12450309,5.583766874,3.42165339,0,0
639,707,2779406,100277,1890,1,100,81.8,14.3,0.478642298,6299575.527,66944.70117,5313595,1506061.6,101.7424207,40.716124,-74.010551,1,1,21,11.51569164,11.41280674,5.583766874,3.794018727,0,0
9523,11927,4403952,81900,1951,1,100,10.3,3,0,0,0,845367.3,247763,70.62,40.57822,-73.953155,15,48,61004,11.31325427,11.31325427,5.583766874,4.257313391,0,0
5524,6491,5870889,105623,2014,1,100,47.4,4,0.4,3629597.3,39062,1474129.1,432042.5,25.64,40.826582,-73.909505,3,17,185,11.56763143,11.58742979,5.261653382,3.244153632,0,0
1161,1404,3114445,191094,2009,1,100,74.3,11.9,0.4,7045730.8,77641.3,8591650.5,2497464.4,18.58,40.737556,-74.009573,2,3,79,12.16052073,12.25695586,5.924790414,2.922085733,0,0
4479,5091,3537823,98099,1926,1,100,49.2,7.2,0.3,4817267.7,53034.1,5012738.1,1449040.8,10.71,40.792101,-73.952174,11,8,168,11.49373245,12.20607265,5.544786743,2.371177884,0,0
673,764,4924708,100650,1920,1,100,118.9,24.9,0.4,2590531.3,31039.1,6939445.4,1991760.3,17.69,40.717914,-74.003153,1,1,33,11.51940443,11.29164268,4.924350925,2.872999508,0,0
1385,1678,2961853,90174,1928,1,100,100.5,9.5,0,3700,42.7,3226387,910439.7,19.55,40.749155,-73.994056,5,3,101,11.40949642,11.46665113,6.172118047,2.972975286,0,0
9118,11397,3522892,71000,1940,1,100,72.3,0.5,0.8,5025936.2,54288.5,109958.1,32226.9,37.87,40.611279,-73.960634,14,48,542,11.17043516,11.17043516,5.587248658,3.634159242,0,0
7385,8899,5776789,135658,1905,1,10,13.9,3.8,0.478642298,6299575.527,66944.70117,1757035.2,514957.5,101.7424207,40.70366,-73.986605,2,33,21,11.81789229,11.81789229,5.583766874,3.794018727,0,0
10666,13357,3481936,72147,1979,1,100,72.6,4.6,0.6,4486876.7,47826.9,1272413,362107.6,71.5,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.18646098,11.28177494,5.473530384,4.26969745,1,0
3704,4236,4923578,87024,1925,1,100,71.8,6.1,0,35119.4,362.2,1985118.6,570810.6,101.7424207,40.772654,-73.966886,8,4,130,11.37393922,11.44293209,0.641853886,3.794018727,0,0
579,630,2379801,234553,1986,1,100,54.9,16.1,0.478642298,6299575.527,66944.70117,13659764,4003447.3,33.04,40.707904,-74.004411,1,1,1502,12.36543685,12.39476967,0.530628251,3.497718949,0,0
3326,3826,1467374,1212596,1929,1,90,99.3,14.3,0,1361063.6,13610.6,63710852.7,18483816.2,56.3,40.754508,-73.975951,5,4,92,14.00827407,13.74868569,4.280824129,4.030694535,0,0
5529,6497,4520814,60910,1991,1,100,57.7,12.3,0.2,923453,11146.2,2134313.7,652749.1,101.7424207,40.816769,-73.916527,1,17,65,11.01715264,10.87749987,3.891820298,3.794018727,0,0
7340,8845,4792016,82500,1954,1,100,70.1,3.9,0.6,4615025.2,49672.5,1134871.7,317161.4,29.42,40.888317,-73.911095,8,11,30701,11.32055357,11.314133,5.501666291,3.381674715,0,0
5185,6043,2665104,61150,1939,1,100,117.3,5.2,1.1,5149196.7,55992.5,951349.3,270238.2,80.65,40.851616,-73.928325,12,10,267,11.02108514,10.73639668,5.611301622,4.390118805,0,0
5804,6845,4046341,186000,1968,1,100,9.4,1.1,0.1,986200,9862,702803.7,205980,1.87,40.809593,-73.907346,1,8,31,12.13350195,12.10071213,3.958906591,0.625938431,0,0
7695,9383,4370745,65000,1925,1,100,64.2,6.7,0.5,2632400.1,30706.8,1526629.7,437959.4,64.12,40.666413,-73.961553,9,35,213,11.08214255,11.08214255,4.949468859,4.160756328,0,0
2366,2770,1370307,855000,1998,1,100,171.2,33.6,0.4,39685797.9,377336.8,96890642.4,28252808,24.95,40.756376,-73.986713,5,3,119,13.65885675,13.55699498,7.65344747,3.216873822,0,0
11183,14059,2815430,145656,1948,1,100,191.4,15.7,1.5,15248129.4,164526.5,5919675.4,1734957.4,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.88900296,11.61382002,6.696910783,3.794018727,1,0
846,1032,3284404,402110,2009,1,100,102.4,20.8,0.478642298,6299575.527,66944.70117,31802022.2,9225327.8,0,40.723681,-74.005491,2,1,37,12.90448096,13.00454109,5.583766874,3.794018727,0,0
6613,7950,3089680,59077,1933,1,100,84.9,3.7,0.8,3781943,40295.8,690868.2,197033.2,81.72,40.869378,-73.894391,7,14,40303,10.98659696,10.87176334,5.302807272,4.40329877,0,0
3713,4245,2810884,74427,1975,1,100,76.4,7,0,178544.8,1785.4,1968562.7,562074,34.55,40.77228,-73.964474,8,4,130,11.21757406,11.29438381,2.251291799,3.54240755,0,0
10883,13648,5833165,167045,1963,1,100,5.2,6.732861157,0.478642298,6299575.527,66944.70117,4694793.25,1381668.643,44.91,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.02601852,12.18017005,4.328098293,3.804660487,1,0
9991,12552,2814604,64010,1937,1,100,117.4,3.8,1.1,5684200.4,62240.7,741587.9,207493.8,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.0667946,10.91014901,5.710095837,3.794018727,1,0
5693,6698,2665136,107250,1939,1,100,94,6.6,0.8,7082356.3,76129.5,2317435.1,662932.9,78.76,40.826489,-73.925548,4,8,63,11.58291784,11.51292546,5.930120917,4.366405254,0,0
3013,3494,2647932,99494,1927,1,100,69.3,4.9,0.5,5202343.2,52023.4,1687998.3,485646.5,31.19,40.794207,-73.973964,7,6,183,11.50785262,11.50785262,5.621487232,3.440097531,0,0
790,947,4975444,100860,1973,1,100,118.3,7.3,0.1,556451.6,5661.1,2606679.8,746153.1,94.89,40.728458,-73.977865,3,2,28,11.5214887,11.53272809,6.537415973,4.552718326,0,0
9546,11951,5853651,55530,2015,1,100,31.7,6.732861157,0.478642298,1230100,66944.70117,833193.5,1381668.643,101.7424207,40.580919,-73.953646,15,48,612,10.92467869,10.92467869,4.178992036,3.794018727,0,0
3952,4517,5833828,53768,1940,1,100,35.3,10.2,0,1000,10,1995187.5,575311.1,32.55,40.767749,-73.958007,8,5,126,10.89243377,10.94293353,-2.302585093,3.482777369,0,0
10974,13748,3119095,65338,1970,1,100,82.6,3.8,0.7,4517530.1,48455,916493.9,253360.6,68.06,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.08732908,11.09457267,5.48022217,4.220389669,1,0
4969,5771,4039103,84833,1906,1,100,54.5,2.6,0.4,4666920,49845.5,1015985.1,290923.3,36.42,40.825148,-73.942766,9,9,231,11.3484399,11.6155001,5.614951261,3.595118074,0,0
9642,12079,2782379,140760,1932,2,100,71.2,3.4,0.7,9197430.9,100861.1,1820169.5,520420.4,48.87,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.85481159,11.95012177,6.191339471,3.889163711,1,0
1918,2260,2715955,88560,1912,1,100,117.7,13,0,4653,46.5,4234469.3,1212197.1,9.22,40.745059,-73.98494,5,4,74,11.39143557,11.44022573,6.21080086,2.221375038,0,0
4343,4940,3108358,157401,1971,1,100,86.5,5.9,0.7,10250438.6,102504.4,3232370.3,918978.6,28.86,40.777418,-73.950639,8,5,14602,11.96655197,11.90621677,6.299867942,3.362456553,0,0
6648,7987,5053039,70650,1926,1,100,92,3.9,0.8,5541349,59371.3,961338.7,274683,101.7424207,40.879437,-73.88323,7,11,419,11.16549339,11.16549339,5.684599655,3.794018727,0,0
11738,14985,4408791,125526,1960,1,100,12.2,2.8,0,291600,2973.4,1315977.7,370162,22.68,40.889859,-73.914254,8,11,309,11.74026819,11.78905608,2.740840024,3.121483479,0,0
10968,13742,2805472,277354,1962,1,100,88.7,3.7,0.8,23003467.2,250997,4058616.6,1113842.8,74.64,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.53304995,12.62835882,7.10808046,4.312676557,1,0
9786,12280,5216687,78500,1965,1,100,73,12,0.4,2575299.7,29818.5,3263830.3,956573.8,10.39,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.2708539,11.28978191,4.918520005,2.340843805,1,0
5478,6397,3529363,131490,1972,1,100,76.7,6.8,0.5,7190411.7,72699.5,3203607,922177.2,101.7424207,40.807946,-73.922249,1,8,25,11.78668608,11.8162471,5.945158794,3.794018727,0,0
961,1169,4395921,75165,1908,1,100,82.8,7.7,0,141363.3,1433.2,1964445.9,575746.1,8.67,40.729146,-73.993617,2,2,57,11.22744098,11.22744098,5.746203191,2.159868791,0,0
3314,3813,2712486,649069,1923,1,100,75.1,19.3,0.1,5126999.9,61380.5,36869523.5,10805837.9,31.88,40.751681,-73.977677,5,4,80,13.38329431,13.234629,5.6069044,3.461978854,0,0
8486,10645,2842434,129126,1926,1,100,64.7,3.7,0.5,6593172.5,70342.3,1608468.9,471415.2,48.54,40.647175,-73.961042,14,40,51001,11.76854395,11.7684665,5.890262042,3.8823882,0,0
3500,4017,2677035,290001,1923,1,100,73.9,5.9,0.478642298,6299575.527,66944.70117,6317446.2,1851537.4,101.7424207,40.75309,-73.969812,6,4,90,12.57763965,12.62745375,5.583766874,3.794018727,0,0
6282,7558,4929136,67842,1940,1,100,106,10.7,0.7,4637933.9,49749,2552587.2,727761,101.7424207,40.855721,-73.901021,5,14,23704,11.12493675,11.12508414,5.506550305,3.794018727,0,0
958,1166,4401447,121158,1920,1,100,99.1,6.732861157,0.6,6354555.8,69941.1,5651988.2,1381668.643,43.05,40.728899,-73.991023,2,2,57,11.70485076,11.46076864,5.82156551,3.762362231,0,0
7827,9577,4043095,203442,2009,1,100,48.8,1.7,0.5,8839048,94823.9,1160652.6,339060.2,101.7424207,40.671672,-73.91797,16,41,363,12.22313623,12.23076526,6.151668299,3.794018727,0,0
9854,12376,5050493,65904,1930,1,100,115.7,23.1,0.4,2428687.2,24695.5,5195170.4,1522617.2,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.09595442,11.09595442,4.859812404,3.794018727,1,0
6361,7664,4042869,58824,1936,1,100,109,3.6,0,330835,3308.3,858188.6,245015.2,101.7424207,40.860067,-73.90999,7,14,255,10.98230521,11.13645589,6.196647773,3.794018727,0,0
9364,11700,2849464,64600,1955,1,100,76.7,2.1,0.7,4487600.1,47533.1,468000.2,137163,71.03,40.585596,-73.955141,15,48,606,11.07596969,11.07596969,5.473949935,4.263102323,0,0
8713,10912,3520583,105840,1931,1,100,124,2.8,1.2,13936100.1,150324.7,1156552,338965.9,97.66,40.618485,-73.992673,11,38,252,11.5696838,11.70944574,6.60692042,4.581492059,0,0
1841,2171,4040155,51838,1900,1,100,70.6,14.1,0.1,465570.6,5229.9,2927438,857982.9,15.55,40.737663,-73.992401,5,2,52,10.85587875,10.46310334,4.525044142,2.744060639,0,0
2998,3477,4412068,67954,1920,1,100,132.3,7,0.1,748350.5,7483.5,1674497.5,472393.5,15.68,40.791995,-73.973705,7,6,179,11.12658628,11.04895162,6.280770301,2.752386015,0,0
3639,4169,4929244,237003,2014,1,100,3.2,0.8,0,161260,1612.6,758786.7,218865.4,101.7424207,40.765159,-73.970279,8,4,11401,12.37582808,12.34583459,2.151762203,3.794018727,0,0
3576,4099,4952396,319696,1955,1,100,75.6,5.4,0,394706.7,4003.4,6008768.4,1726075.9,26.38,40.755731,-73.961895,6,4,10601,12.67512582,12.67512582,7.21465157,3.272606147,0,0
10966,13740,2671371,226136,1962,1,100,100.4,5.7,0.9,18300092.9,199477.8,4373273.8,1278007.7,56.62,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.32889187,12.32774588,6.879355804,4.03636228,1,0
5375,6269,2552023,77967,1946,1,100,109.3,5.1,0,345900,3503.5,1402055.7,396163,77.85,40.863219,-73.918056,12,10,299,11.26404094,11.26446411,6.256325692,4.354783898,0,0
570,620,3089543,338463,1931,1,100,64.7,10.1,0.3,10186200.7,107453.2,11969296.5,3468637.2,101.7424207,40.707605,-74.00572,1,1,1502,12.73217006,12.74347204,6.293419279,3.794018727,0,0
4732,5454,4407995,116520,1915,1,100,69.7,4.3,0.6,6331973.8,69603.3,1855270.4,531938,28.19,40.796246,-73.972497,7,6,183,11.66581821,11.71460838,5.891367931,3.338967305,0,0
9074,11350,4407973,62100,1929,1,100,34.5,8.1,0.478642298,6299575.527,66944.70117,1716751.3,503151,99.01,40.624908,-73.956249,14,45,762,11.03650127,11.03811028,5.583766874,4.595220855,0,0
9445,11800,3016242,96000,1955,1,100,91,4.8,0.8,6845864.1,72930,1609741.2,463676.3,101.7424207,40.625866,-73.934688,18,45,736,11.47210347,11.47210347,5.950902935,3.794018727,0,0
8318,10456,4409177,118785,1930,1,100,81,2.8,0.8,8447499.9,93050.5,1168025.4,331875,36.81,40.659104,-73.962577,9,40,79802,11.68507042,11.68413552,6.106354513,3.605769547,0,0
1866,2198,3108123,65600,1911,1,100,54.5,6.1,0,1750,17.5,1406199.6,401563,12.49,40.738851,-73.988983,5,2,52,11.09133097,11.09133097,5.081404365,2.524928324,0,0
7208,8698,3964682,142000,1969,1,100,106,6,0.8,11867165.3,118671.7,3239595.6,919233.9,101.7424207,40.876816,-73.918201,8,11,29302,11.86358234,11.93753939,6.568920253,3.794018727,0,0
11376,14332,2729954,61769,1959,1,100,81.8,8.3,0.6,3477099.7,37434.7,1828659.4,535949.3,61.27,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.0311569,11.07994013,5.218732887,4.115290327,1,0
10629,13318,2805146,54185,1930,1,100,94.5,6.9,0.8,4187142.4,45901.7,1447384.5,411811.9,101.7424207,40.719241,-73.845325,6,29,737,10.9001594,10.99547796,5.404477562,3.794018727,1,0
4072,4651,2787232,70322,1929,1,100,59.1,6.8,0.4,2707923.4,29832.3,1747052.8,512031.8,38.1,40.776063,-73.960212,8,4,142,11.16083997,11.19883097,4.968423445,3.640214282,0,0
7110,8558,4039655,148800,1935,15,100,154.8,4.5,1.4,19043530.3,205641.1,2302296.1,648594.1,91.01,40.878304,-73.850054,12,12,386,11.9103584,11.86934038,6.973355736,4.510969391,0,0
8688,10878,4025720,62868,1954,1,100,63.8,4.7,0.5,3671898.5,36719,1229968.2,360483,30.49,40.629259,-73.978269,12,44,476,11.04879257,11.24948062,5.272999559,3.417398761,0,0
2779,3240,4945706,389568,2004,1,100,112,10.7,0.8,22241633.3,236022.3,11128030.9,3192807.4,43.91,40.776674,-73.98923,7,6,151,12.87279371,12.58491996,7.074455455,3.782142085,0,0
1301,1576,3531852,122817,1928,1,100,63.8,8.9,0,1306.1,14.9,3806533.2,1085691.7,11.18,40.754573,-73.99324,4,3,111,11.71845072,11.7102752,5.699439725,2.414126468,0,0
7313,8812,5840187,75000,1960,1,100,88.8,4.6,0.8,5446099.6,60056.7,1214798.2,344753.6,69.68,40.895779,-73.896903,8,11,351,11.22524339,11.22524339,5.667464212,4.243913333,0,0
6643,7981,4539707,54000,1931,1,100,83.6,3.8,0.8,3797043.4,40892.3,719637.6,203660.1,110.05,40.882497,-73.882819,7,11,421,10.89673933,10.89673933,5.306781445,4.700934808,0,0
11527,14614,2805219,63347,1958,1,100,91.6,4.1,0.8,5381858.2,57925.9,1003128,284751.4,117.98,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.05638283,11.15169731,5.655642099,4.770515119,1,0
978,1188,4040426,469263,1952,1,100,65.5,5.3,0.478642298,6299575.527,66944.70117,8979582.4,2575786.3,25.8,40.731921,-73.996608,2,1,63,13.05891866,13.08847562,7.429045953,3.250374492,0,0
590,640,5864820,97798,1909,1,100,93.8,10.8,0.1,466584.8,5667.8,3726276.2,1073080.2,101.7424207,40.708763,-74.007243,1,1,1502,11.49065941,11.51046243,3.210843653,3.794018727,0,0
7798,9537,2665336,52684,1924,1,100,80.1,4.9,0.7,3306158.8,35674.8,912434.2,258910.5,101.08,40.665674,-73.939342,9,35,333,10.87206708,10.87206708,5.168208681,4.615912283,0,0
1951,2293,2875430,107095,1907,1,100,62.6,11.7,0.1,727985.7,7229.5,4283770,1255501,19.74,40.748023,-73.984849,5,4,74,11.58147157,11.51014159,5.11619579,2.982647034,0,0
3618,4146,3114419,158770,2007,1,100,89.6,8.1,0.7,7739508.4,83993.3,3583243.3,1017423.1,45.79,40.758063,-73.953144,8,5,23801,11.97521189,11.74675571,6.018836494,3.824065727,0,0
878,1072,4412241,67440,1900,1,100,86.1,14.9,0,1076.5,12,4110571.3,1190362.4,6.21,40.72372,-73.998211,2,1,43,11.11899359,10.91468838,5.341855669,1.826160896,0,0
9468,11858,3076623,117852,1965,1,100,90,5.4,0.8,9522464.9,102138.7,2521862.7,724711.9,101.7424207,40.618981,-73.908752,18,46,700,11.67718488,11.74286189,6.226141334,3.794018727,0,0
6436,7756,2774279,55800,1963,1,100,49.2,3.1,0.4,2510919.8,27485.9,694935.8,199661.2,37.99,40.87737,-73.885739,7,11,411,10.92952915,11.08367983,4.893352133,3.637322967,0,0
8421,10569,5699192,52654,1930,1,100,93.2,4.4,0.8,3868301.2,41561.5,805163.6,232306.9,74.01,40.652227,-73.957802,14,40,79602,10.87149749,10.87149749,5.405376439,4.304200219,0,0
3876,4433,4390416,490652,1979,1,75,152.5,8.4,1.2,60572802.9,591873.2,14250316.8,4106818.6,101.7424207,40.765087,-73.961092,8,4,118,13.1034904,13.1034904,8.076297777,3.794018727,0,0
7964,9821,4952660,79364,2002,1,100,33.7,6.7,0.1,613744.7,6892.9,1448717,412286.6,34.06,40.710276,-73.963768,1,34,549,11.28180014,10.92453462,3.484312288,3.528123675,0,0
6009,7133,3129098,55084,1925,1,100,118.7,4.4,0.1,399497,4046,939169.1,268104.5,138.03,40.838068,-73.916247,4,16,22102,10.91661457,11.02097066,6.1459009,4.927471053,0,0
9641,12078,4926079,79896,1927,1,100,196.8,9.9,0.8,6596000.1,65960,2726051.5,787231.4,77.31,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.28848107,11.28848107,6.724433222,4.347823313,1,0
10382,13031,5834191,61700,1938,1,100,80.5,2.8,0.8,5068800.2,55178.9,729100,203200.4,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.03003921,11.18418526,5.595454598,3.794018727,1,0
3981,4546,2790751,201414,2000,1,100,91,9.2,0.6,10486241.6,115759.5,5729230.1,1635066.2,42.96,40.771865,-73.955665,8,5,134,12.21311777,12.03604916,6.32256524,3.76026945,0,0
6002,7125,4404142,67794,1926,1,100,103,5.5,0.5,3068423.6,30684.2,1303534.3,370845,157.65,40.83758,-73.916978,4,16,22102,11.12422897,11.12422897,5.876614705,5.060377386,0,0
2695,3146,2637882,104238,1924,1,100,59.1,6.732861157,0.5,4742809.1,52761.5,1418233.4,1381668.643,28.06,40.782227,-73.976157,7,6,165,11.55443203,11.55443203,5.529032183,3.334345075,0,0
1438,1734,2651566,144635,1920,1,100,67.6,10.1,0.2,2388051.7,23880.5,4987262.5,1416530.6,19.99,40.753769,-73.98937,5,3,113,11.88196861,11.77189937,5.65459223,2.995232149,0,0
4135,4717,5876478,87640,1931,1,100,61.2,3.5,0.478642298,6299575.527,66944.70117,1085929.7,310837.4,101.7424207,40.782557,-73.958832,8,4,15002,11.38099279,11.40078647,5.583766874,3.794018727,0,0
4741,5463,4713664,82938,1909,1,100,16.2,3.9,0,229520,2323.9,1117508.9,327523.1,29.79,40.797602,-73.973522,7,6,187,11.32584862,11.32584862,2.501435952,3.394172767,0,0
1684,1999,2658140,101600,1880,1,100,83.3,12,0.2,4137306.8,37366.2,6790962.8,1976828.9,101.7424207,40.742013,-73.990653,5,3,58,11.52879881,11.8896481,5.392718042,3.794018727,0,0
10706,13400,3116986,90273,1930,1,100,76.2,3.9,0.6,5354899.8,58322.3,1245680.2,351217.8,45.78,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.41059369,11.41310513,5.724891438,3.823847315,1,0
2982,3461,3526798,76627,1915,1,100,115.8,5.9,0.2,1714309.7,17143.1,1585147.1,455494,53.72,40.789967,-73.975187,7,6,175,11.24670477,11.24669172,6.235782334,3.983785372,0,0
5814,6861,2773196,53000,1910,1,100,31.9,1.7,0.3,1383799.9,16578,309134,90602,5.13,40.809813,-73.895096,2,17,93,10.87804719,10.87804719,4.297285406,1.635105659,0,0
10508,13179,2916173,51749,1954,1,100,6.5,0.2,0.1,307500,3465,34551.5,10126.4,0.49,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,10.85416039,10.87804719,2.791165108,-0.713349888,1,0
11636,14789,4389085,65392,1981,1,100,89.7,6.4,0.7,3790229.4,39953.2,1267141.4,359129.1,57.57,40.612717,-74.098392,1,49,47,11.08815521,10.93978108,5.304796333,4.053001599,0,1
5629,6626,2637870,428360,1961,1,100,128.2,8.7,1.1,33102092.4,357792.9,10160367.3,2922881.4,101.7424207,40.830048,-73.920929,4,16,18301,12.96771924,12.61727129,7.472045837,3.794018727,0,0
6124,7270,2669403,64614,1942,1,100,77.5,3.9,0.7,4149999.9,44874.6,859431.6,251885,129.53,40.853546,-73.91729,5,14,24501,11.07618638,11.07618638,5.395444077,4.863912515,0,0
7795,9533,2813826,57400,1930,1,100,60.5,2.8,0.5,3338620,36074,657638.2,185304.5,7.84,40.667741,-73.92986,9,41,349,10.95779958,11.09756152,5.177843213,2.059238834,0,0
4516,5160,4022895,295750,2011,1,100,68.4,5.5,0.5,14407663,155748.2,5832161.8,1636356.7,60.86,40.787834,-73.943766,11,8,164,12.59726978,12.59723597,6.640267914,4.108576144,0,0
5679,6681,2720924,55000,1933,1,100,74.2,5.7,0.6,3468645.3,37351.5,1291664,368149.3,109.38,40.834722,-73.920689,4,16,197,10.91508846,11.06927551,5.216022124,4.694828058,0,0
8626,10801,3094917,191476,1956,1,100,55.9,3.7,0,259600,2596,2530288,710603.9,101.7424207,40.642974,-73.977169,12,39,488,12.16251775,12.16270575,6.41411448,3.794018727,0,0
11629,14781,2656592,72860,1945,1,100,97.7,3.8,0.9,5186372.5,55701.1,896836.6,251328.5,36.84,40.626779,-74.091431,1,49,33,11.19629507,11.08766573,5.69675786,3.606584211,0,1
